,start_station_id,start_station_name,lat,lon,bike_counts
70,31061,Kenmore St & 24th St S,38.84845684765142,-77.08491068126402,10
71,31061,S Kenmore St & 24th St S,38.848461482158285,-77.08491404588355,13
72,31062,Roosevelt Island,38.89655324832216,-77.0671411400857,156
73,31063,S George Mason & Four Mile Run Dr,38.85225323144293,-77.10502827861487,9
74,31063,S George Mason Dr & S Four Mile Run Dr,38.85225367933404,-77.10503041143608,10
75,31064,Gravelly Point,38.86502816573491,-77.03951589828051,224
76,31065,N Pershing Dr & N Wayne St,38.8807128361363,-77.08604155089249,26
77,31065,Pershing Dr & Wayne St,38.88071130795573,-77.08600543979296,20
78,31066,Columbia Pike & S Orme St,38.86726980319494,-77.07231664323426,24
79,31067,Columbia Pike & S Walter Reed Dr,38.8624761482416,-77.08659121342096,23
80,31068,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.85635852431058,-77.11157046091785,45
81,31069,N Pershing Dr & N George Mason Dr,38.87180953982098,-77.1079280467586,14
82,31069,Pershing Dr & N George Mason Dr,38.871811320435256,-77.10792224692894,17
83,31070,Arlington Blvd & Fillmore St,38.8737502752725,-77.08924160188047,29
84,31071,Eads St & 12th St S,38.862955956376716,-77.05446568933895,126
85,31072,31st St & S Woodrow St,38.83784967316172,-77.09348130739187,8
86,31073,Washington Blvd & Walter Reed Dr ,38.87323165062995,-77.08210563344522,25
87,31074,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,38.869424268153956,-77.09560204503107,38
88,31075,Rolfe St & 9th St S,38.86647359283266,-77.07613021921271,28
89,31076,S Randolph St & Campbell Ave,38.84063473040693,-77.08868563624725,19
90,31077,Iwo Jima Memorial / Meade & 14th St N,38.88991734146884,-77.07130153008652,138
91,31078,Arlington Blvd & S George Mason Dr,38.869442208734284,-77.10449870574493,23
92,31079,Langston Blvd & N Cleveland St,38.89494265998815,-77.09170064803517,34
93,31080,Langston Blvd & N Scott St,38.897617904041304,-77.08085254489356,50
94,31081,Duke St & John Carlyle St,38.804383432318545,-77.06086794227247,28
95,31082,Eisenhower Ave & Mill Race Ln,38.80108728210044,-77.06894539822915,30
96,31083,Potomac Greens Dr & Slaters Ln,38.821750004418796,-77.04749232636514,34
97,31084,Ballenger Ave & Dulaney St,38.8026749944392,-77.06356653796648,24
98,31085,Mount Vernon Ave & E Nelson Ave,38.820063442173215,-77.0576195689129,35
99,31086,Mount Vernon Ave & E Del Ray Ave,38.825953962567475,-77.05854628825574,36
100,31087,Monroe Ave & Leslie Ave,38.820934473863595,-77.05309093700548,34
101,31088,Mount Vernon Ave & Kennedy St,38.83307023247635,-77.05982338733833,24
102,31089,Court House Metro / 15th St & N Uhle St,38.890605099874456,-77.08480540649651,119
103,31090,Long Bridge Park / Long Bridge Dr & 6th St S,38.865552693498415,-77.05002638612387,18
104,31091,Joyce St & 16th St S,38.85925580929776,-77.06327526157489,58
105,31092,Langston Blvd & N Monroe St,38.8964538955057,-77.1045582793891,20
106,31093,21st St & N Pierce St,38.89898296044876,-77.07832214442247,41
107,31094,Langston Blvd & N Kirkwood Rd,38.89536886230251,-77.09716671915938,11
108,31094,Langston Blvd & N Kirkwood St,38.8953694936806,-77.09715587754074,13
109,31095,Army Navy Dr & S Nash St,38.86218837116176,-77.0681404620145,10
110,31096,Walter Reed Dr & 8th St S,38.86615174698332,-77.08782155864051,27
111,31097,Saint Asaph St & Madison St,38.81271024643648,-77.04410718872833,32
112,31098,King St Metro North / Cameron St,38.80703016695391,-77.05981104438023,65
113,31099,Madison St & N Henry St,38.813486334404786,-77.0494667195995,18
114,31100,19th St & Pennsylvania Ave NW,38.90028360581051,-77.04290475851731,138
115,31101,14th & V St NW,38.91776910519719,-77.0320709463619,657
116,31102,11th & Kenyon St NW,38.92946598205163,-77.02782196592193,359
117,31103,15th & Harvard St NW,38.926121437716006,-77.0354332708637,25
118,31104,Adams Mill & Columbia Rd NW,38.92288310014154,-77.04252065265267,466
119,31105,14th & Harvard St NW,38.92678780394014,-77.03220352704942,118
120,31106,Calvert & Biltmore St NW,38.92320022872129,-77.047642402285,150
121,31107,Lamont & Mt Pleasant NW,38.9319118026661,-77.03879055606218,310
122,31108,4th & M St SW,38.87672154817446,-77.01787561789614,467
123,31109,7th & T St NW,38.91560475768769,-77.02199203218903,162
124,31109,7th St & Florida Ave NW,38.916138614322136,-77.02201202423043,174
125,31110,20th St & Florida Ave NW,38.91540202823677,-77.04459971272406,342
126,31111,10th & U St NW,38.91719902271704,-77.02590196477894,185
127,31112,Harvard St & Adams Mill Rd NW,38.927874665153055,-77.04334843569247,102
128,31113,Columbia Rd & Belmont St NW,38.920663562170574,-77.04367365660025,256
129,31114,18th St & Wyoming Ave NW,38.918803430011806,-77.0415707634073,481
130,31115,Columbia Rd & Georgia Ave NW,38.92811465217594,-77.02378685593168,239
131,31116,California St & Florida Ave NW,38.91776056368703,-77.0406269931701,442
132,31117,15th & Euclid St NW,38.92335211388837,-77.03518321570692,248
133,31118,3rd & Elm St NW,38.91762313926784,-77.01596862792078,265
134,31119,14th & Belmont St NW,38.92107005567043,-77.03186267489627,365
135,31120,10th & Florida Ave NW,38.92038631519475,-77.02566928939096,182
136,31120,10th St & Florida Ave NW,38.9203819713865,-77.0256723931205,190
137,31121,Calvert St & Woodley Pl NW,38.92358100210718,-77.05005124238448,224
138,31122,16th & Irving St NW,38.92888331865287,-77.03624656141162,207
139,31123,14th & Girard St NW,38.92528946952404,-77.03236766951073,165
140,31124,14th & Irving St NW,38.92858686931254,-77.03223096121778,456
141,31125,15th & W St NW,38.919017378740584,-77.03445220316189,510
142,31126,11th & Girard St NW,38.92562992975124,-77.02710786152679,280
143,31127,22nd & H St NW,38.8989375457754,-77.04884445303291,201
144,31128,23rd & M St NW,38.905305928742514,-77.05026321990313,416
145,31129,15th St & Pennsylvania Ave NW,38.896457467705105,-77.03337688976634,358
146,31130,7th & S St NW,38.91417640655051,-77.02165001008309,269
147,31131,14th & Otis Pl NW,38.934381014206636,-77.03269155935722,246
148,31132,13th & U St NW,38.91691178190754,-77.029632589454,344
149,31133,20th & Columbia Rd NW,38.91805360471742,-77.04546811574221,227
150,31134,8th & V St NW,38.917728937539856,-77.02268769840519,267
151,31135,16th & Harvard St NW,38.92610778596237,-77.03665639854015,244
152,31136,11th & Clifton St NW,38.92228944176307,-77.02709091645,103
153,31137,Park Pl & Rock Creek Church Rd NW,38.93715463567519,-77.01911364237995,68
154,31138,4th & College St NW,38.921223604431646,-77.01813998208533,21
155,31200,Massachusetts Ave & Dupont Circle NW,38.910105586123564,-77.0443920135912,625
156,31201,15th & P St NW,38.909807083393886,-77.0344252152944,752
157,31202,14th & R St NW,38.9130388223763,-77.03198696342199,579
158,31203,14th & Rhode Island Ave NW,38.90859681917343,-77.03230580014801,462
159,31203,14th St & Rhode Island Ave NW,38.90859668562429,-77.03231021549784,446
160,31204,20th & E St NW,38.89629397688399,-77.04499118812298,180
161,31205,21st & I St NW,38.90071347423709,-77.04643733649728,345
162,31206,19th & E Street NW,38.8951967331655,-77.0436111656362,37
163,31207,Georgia Ave & Fairmont St NW,38.924818741118855,-77.02228190933151,79
164,31207,Georgia Ave and Fairmont St NW,38.92490675600684,-77.02220455970017,8
165,31208,M St & New Jersey Ave SE,38.87631200365633,-77.0036978991037,143
166,31209,1st & N St SE,38.874605729092494,-77.00577214503821,230
167,31210,17th St & Rhode Island Ave NW,38.9067605106893,-77.03861109950493,179
168,31211,Kennedy Center,38.89729524207793,-77.05556220935487,125
169,31212,New Hampshire Ave & Ward Pl NW,38.90571533304173,-77.04730648338865,503
170,31213,17th & K St NW,38.90275329109112,-77.03861929351496,365
171,31214,17th & Corcoran St NW,38.91209748091387,-77.03868833050936,514
172,31215,Georgetown Harbor / 30th St NW,38.90233240585993,-77.05913393666526,266
173,31216,14th St & New York Ave NW,38.89962730632729,-77.03168677600944,166
174,31217,USDA / 12th & C St SW,38.886285659797345,-77.02824165049579,137
175,31218,L'Enfant Plaza / 7th & C St SW,38.886266687620285,-77.02224473882629,208
176,31219,10th St & Constitution Ave NW,38.893023059827186,-77.02601013326642,345
177,31220,US Dept of State / Virginia Ave & 21st St NW,38.894899100829925,-77.04658548033841,146
178,31221,18th & M St NW,38.90505789974086,-77.04176763582478,283
179,31222,New York Ave & 15th St NW,38.899025910074656,-77.03334926877933,261
180,31223,Convention Center / 7th & M St NW,38.90573020206767,-77.02226424049718,321
181,31224,18th & L St NW,38.90373368423773,-77.04245329004125,239
182,31225,C & O Canal & Wisconsin Ave NW,38.90374380459132,-77.06269128257347,247
183,31226,34th St & Wisconsin Ave NW,38.916459686427345,-77.06820669282568,138
184,31227,13th St & New York Ave NW,38.900281309678114,-77.02984155660832,197
185,31228,8th & H St NW,38.89969651253028,-77.02307953500264,419
186,31229,New Hampshire Ave & T St NW,38.915547544327914,-77.03825342007876,861
187,31230,Metro Center / 12th & G St NW,38.8983317497977,-77.02791629466584,340
188,31231,14th & D St NW / Ronald Reagan Building,38.89451703021984,-77.03161986162819,208
189,31232,7th & F St NW / National Portrait Gallery,38.89729103086386,-77.02219794985017,454
190,31233,17th & K St NW / Farragut Square,38.902072433406985,-77.03834030891345,291
191,31234,20th & O St NW / Dupont South,38.90889441771423,-77.04479841980265,359
192,31235,19th St & Constitution Ave NW,38.89225332488931,-77.0432869528223,153
193,31236,37th & O St NW / Georgetown University,38.90775682638013,-77.07161706822681,369
194,31237,25th St & Pennsylvania Ave NW,38.90382770015665,-77.05348234307533,352
195,31238,14th & G St NW,38.89818581647388,-77.03196398734111,210
196,31239,Rhode Island & Connecticut Ave NW,38.90598919687354,-77.03982555773447,259
197,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88411526684534,-77.04656393934897,312
198,31241,Thomas Circle,38.905897508482525,-77.0325033873981,495
199,31242,18th St & Pennsylvania Ave NW,38.89966953447741,-77.04154990185603,210
200,31243,4th & C St SW,38.886373694773894,-77.01768666829811,341
201,31244,4th & E St SW,38.884110867670344,-77.01745790021306,217
202,31245,7th & R St NW / Shaw Library,38.91271910370901,-77.02220704451737,324
203,31246,M St & Pennsylvania Ave NW,38.905126688952485,-77.056883349024,440
204,31247,Jefferson Dr & 14th St SW,38.88855380181146,-77.03242690171135,773
205,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.88877514088318,-77.02869389038227,691
206,31249,Jefferson Memorial,38.87981906395154,-77.03741511380099,477
207,31250,20th & L St NW,38.903567077930084,-77.0448124058802,227
208,31251,12th & L St NW,38.90381214697045,-77.0284045352069,305
209,31252,21st St & Pennsylvania Ave NW,38.901535071152004,-77.04658107164431,156
210,31253,19th & I St NW,38.90161075208907,-77.04341006611645,141
211,31253,19th & K St NW,38.9021916118081,-77.04339232747822,110
212,31254,15th & K St NW,38.90200378755885,-77.0335413561516,188
213,31255,24th & N St NW,38.90659928752241,-77.05149221622489,186
214,31256,10th & E St NW,38.89591708289366,-77.02604478314443,278
215,31257,22nd & I St NW / Foggy Bottom,38.90089349161016,-77.0488940569559,363
216,31258,Lincoln Memorial,38.888255965551195,-77.04943637664775,865
217,31259,20th St & Virginia Ave NW,38.89472535938976,-77.04512826913819,61
218,31260,23rd & E St NW ,38.896104123744635,-77.04986288143972,171
219,31261,21st St & Constitution Ave NW,38.892458283111445,-77.04656742339587,63
220,31261,Virginia Ave & C St NW,38.893884673041775,-77.04438984367434,16
221,31262,11th & F St NW,38.89783154687292,-77.02700831961303,155
222,31263,10th & K St NW,38.90241359042949,-77.0262242397181,326
223,31264,6th St & Indiana Ave NW,38.89457880784279,-77.01994471994826,241
224,31265,5th St & Massachusetts Ave NW,38.90092888740577,-77.0186791617696,379
225,31266,11th & M St NW,38.90558172282927,-77.027313845502,504
226,31267,17th St & Massachusetts Ave NW,38.908144032541095,-77.03836999961293,374
227,31268,12th & U St NW,38.91678425741849,-77.02813470813334,182
228,31269,3rd St & Pennsylvania Ave SE,38.887373452907966,-77.00195852471992,318
229,31270,8th & D St NW,38.89484567824724,-77.023237114898,212
230,31271,Constitution Ave & 2nd St NW/DOL,38.89227464713759,-77.01391451397735,377
231,31272,Washington & Independence Ave SW/HHS,38.886982158498775,-77.01376847575165,330
232,31273,Hains Point/Buckeye & Ohio Dr SW,38.8784349996761,-77.0302326936192,151
233,31274,10th & G St NW,38.89825455293598,-77.02623267146866,199
234,31275,New Hampshire Ave & 24th St NW,38.90174982454065,-77.05108412687369,338
235,31276,15th & L St NW,38.90366781576909,-77.03491657731078,202
236,31277,17th & G St NW,38.89830015242874,-77.03970320256904,331
237,31278,18th & R St NW,38.91264595178502,-77.04183984126384,361
238,31279,19th & G St NW,38.8984038678161,-77.04319474377947,159
239,31280,11th & S St NW,38.9137095109927,-77.02704373691834,288
240,31281,8th & O St NW,38.90863781098302,-77.02277658706481,537
241,31282,16th & R St NW,38.91265363281022,-77.03627698485512,267
242,31283,14th & L St NW,38.90366519978748,-77.03173631665652,290
243,31284,18th & C St NW,38.893512536270535,-77.04154136281618,84
244,31285,22nd & P ST NW,38.9093900608825,-77.04872728854396,338
245,31286,11th & O St NW,38.90835794306058,-77.02709809982488,332
246,31287,10th St & L'Enfant Plaza SW,38.884327546323476,-77.02600142879386,203
247,31288,4th St & Madison Dr NW,38.890495589551804,-77.01724712686598,659
248,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,38.89053853965575,-77.04938284227887,634
249,31290,17th St & Independence Ave SW,38.88809812298242,-77.03832614272004,437
250,31291,Vermont Ave & I St NW,38.9011411453645,-77.03445222876229,300
251,31292,22nd St & Constitution Ave NW,38.89244035161519,-77.04894533407474,134
252,31293,Thomas Jefferson St NW & Water/K St NW,38.90282049825124,-77.0601518549807,173
253,31294,7th & E St SW,38.883451216984156,-77.02173810127789,127
254,31295,Potomac & M St NW,38.905496862926675,-77.06522450565183,296
255,31296,Columbia & Ontario Rd NW,38.92408771664954,-77.04076105389454,396
256,31297,Virginia Ave & 25th St NW,38.898633991299775,-77.0532312741258,192
257,31298,15th & M St NW,38.90541601421484,-77.03464843835697,309
258,31299,Connecticut Ave & R St NW,38.9126426966473,-77.04563762484169,324
259,31300,Van Ness Metro / UDC,38.94455136855422,-77.06389400134779,89
260,31301,Ward Circle / American University,38.93874158659775,-77.0871794312688,54
261,31302,Wisconsin Ave & Newark St NW,38.93490429914324,-77.07275381595579,119
262,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,38.9475976731499,-77.07936906232305,94
263,31304,36th & Calvert St NW / Glover Park,38.922583026383236,-77.07032725407349,64
264,31305,Connecticut Ave & Macomb St NW / Cleveland Park,38.93364008860299,-77.05754676434282,117
265,31305,Connecticut Ave & Newark St NW / Cleveland Park,38.93427699404674,-77.05797722790928,29
266,31306,39th & Calvert St NW / Stoddert,38.92264121383015,-77.07724076670092,91
267,31307,3000 Connecticut Ave NW / National Zoo,38.93030230232268,-77.05560619636842,115
268,31308,39th & Veazey St NW,38.94383727031447,-77.07707688316019,55
269,31309,Fessenden St & Wisconsin Ave NW,38.954809946178564,-77.08242564047836,25
270,31310,Connecticut & Nebraska Ave NW,38.955021820145205,-77.06996992604275,57
271,31311,13th & O St NW/ Logan Circle,38.90874173035321,-77.0297749435658,243
272,31312,Wisconsin Ave & O St NW,38.908488289732986,-77.06359610861462,298
273,31313,Connecticut Ave & Tilden St NW,38.94113858363495,-77.06197697455714,63
274,31314,34th & Water St NW,38.90372821913991,-77.06752928350133,179
275,31315,Connecticut Ave & McKinley St NW,38.96454797537191,-77.0751461310763,29
276,31316,Yuma St & Tenley Circle NW,38.94618514584885,-77.08057112218482,26
277,31317,Wisconsin Ave & Ingomar St NW,38.95827124053155,-77.08463093334744,28
278,31318,Connecticut Ave & Yuma St NW,38.94714984297265,-77.06511150092707,39
279,31319,Wisconsin Ave & Brandywine St NW,38.94981719287084,-77.08021488666496,44
280,31320,American University East Campus,38.93629114430444,-77.08712778816037,61
281,31321,15th St & Constitution Ave NW,38.89224501693677,-77.03323191249885,401
282,31322,48th Pl & MacArthur Blvd NW,38.91704186592719,-77.09572635278923,31
283,31323,Woodley Park Metro / Calvert St & Connecticut Ave NW,38.92339332313197,-77.05183027721526,232
284,31324,18th & New Hampshire Ave NW,38.91127080240853,-77.04182755174278,455
285,31325,Reservoir Rd & 38th St NW,38.91263436802414,-77.07432538177525,157
286,31326,Hardy Rec Center,38.909695049662936,-77.08561149964954,52
287,31327,14th & Q St NW,38.910693155327856,-77.03188573116005,354
288,31328,21st St & G st NW,38.89830348591434,-77.04690954522863,308
289,31329,White House,38.89556440322145,-77.03791379033231,8
290,31330,17th & P St NW,38.90985560772418,-77.03855451058297,436
291,31331,Arizona Ave & MacArthur Blvd NW,38.92729068896532,-77.10366202799892,21
292,31332,11th & V St NW,38.91819302126233,-77.02712286780077,136
293,31332,11th & V st NW,38.918192338653164,-77.02712623372169,144
294,31333,Wisconsin Ave & Rodman St NW,38.939676282830966,-77.07527982027064,57
295,31334,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,38.93585689124193,-77.10685306654291,10
296,31390,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,38.91650250522573,-77.09088558274802,15
297,31400,Georgia & New Hampshire Ave NW,38.93670586059733,-77.02416467745047,192
298,31401,14th St & Spring Rd NW,38.93749187456099,-77.03281548592845,242
299,31402,14th St Heights / 14th & Crittenden St NW,38.947738780850756,-77.0328344014058,34
300,31403,5th & Kennedy St NW,38.95657892255846,-77.01980945813236,39
301,31404,9th & Upshur St NW,38.9417742916621,-77.02509775976283,132
302,31405,Georgia Ave & Emerson St NW,38.949665321275084,-77.0273429136958,25
303,31406,14th & Upshur St NW,38.94248673053512,-77.0326761000191,60
304,31407,14th St & Colorado Ave NW,38.95642354059332,-77.0329554639659,59
305,31408,Takoma Metro,38.97522212368854,-77.0168595908889,86
306,31411,Georgia & Missouri Ave NW,38.96135248910143,-77.02785215893174,53
307,31412,3rd St & Riggs Rd NE,38.957461988602226,-77.00224624842451,30
308,31413,3rd & Underwood St NW,38.9692663933333,-77.0163746792594,25
309,31414,Georgia Ave & Piney Branch Rd NW,38.96751999063351,-77.02796058177358,32
310,31415,Georgia Ave & Kennedy St NW,38.95669572156835,-77.02793609107428,26
311,31416,14th & Luzon St NW,38.969489556410664,-77.03349253430558,15
312,31416,14th St & Luzon Ave NW,38.969491270054725,-77.03349345452632,23
313,31417,Kansas Ave & Sherman Cr NW,38.94798196893775,-77.02150782454642,106
314,31418,New Hampshire & Gallatin St NW,38.95160636540454,-77.01280626781735,59
315,31419,Georgia Ave & Morton St NW,38.93211846422607,-77.0234907247724,175
316,31420,17th & Upshur St NW,38.942164797118394,-77.03867743348984,38
317,31421,Grant Circle,38.94204087239237,-77.01822426303957,86
318,31422,Broad Branch Rd & Northampton St NW,38.96578253480557,-77.06862978643869,16
319,31423,Kansas Ave & Longfellow St NW,38.957993004586925,-77.01371057104824,31
320,31424,9th & Ingraham St NW,38.953731490332395,-77.02561495464879,27
321,31425,Georgia Ave & Dahlia St NW,38.97602206561712,-77.02675869090064,23
322,31426,10th St & Spring Rd NW,38.93623155365948,-77.02713678128737,81
323,31500,4th & W St NE,38.91907329670473,-77.00064530967377,121
324,31501,12th & Newton St NE,38.93369504695118,-76.99103756293957,32
325,31502,John McCormack Dr & Michigan Ave NE,38.934615751063774,-76.99550358842204,42
326,31503,Florida Ave & R St NW,38.912593092877096,-77.01349119935013,236
327,31504,10th & Monroe St NE,38.932461252679616,-76.9935052175882,80
328,31505,Eckington Pl & Q St NE,38.910969312299656,-77.00495236092515,404
329,31506,1st & Rhode Island Ave NW,38.915410929383214,-77.01228044711777,364
330,31507,1st & Washington Hospital Center NW,38.92874777001601,-77.01243174830742,98
331,31508,Gallaudet / 8th St & Florida Ave NE,38.905088558919005,-76.9941370206577,48
332,31509,New Jersey Ave & R St NW,38.91266998634988,-77.01765397981578,225
333,31510,18th St & Rhode Island Ave NE,38.927062329430456,-76.97893913247812,20
334,31511,12th & Irving St NE,38.928652283144636,-76.99094786688978,56
335,31512,Neal St & Trinidad Ave NE,38.90373434236762,-76.98721320979857,71
336,31513,Rhode Island Ave & V St NE,38.91815068807728,-77.00474766215456,48
337,31514,Hamlin & 7th St NE,38.927496533234894,-76.99719559926324,69
338,31515,Fort Totten Metro,38.952368033903994,-77.00270180373579,110
339,31516,Rhode Island Ave Metro,38.920674649371165,-76.99586743582739,78
340,31517,Union Market,38.90791150814272,-76.99706724669262,186
341,31518,New York Ave & Hecht Ave NE,38.91559933570751,-76.983675570603,168
342,31519,1st & O St NW,38.90864543845304,-77.01236657932705,218
343,31520,24th & R St NE / National Arboretum,38.91263005845263,-76.97192730775954,78
344,31521,18th & Monroe St NE,38.93292792461789,-76.97951038029666,20
345,31522,2nd St & Seaton Pl NE,38.914739933438725,-77.00355716210979,111
346,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,38.91498797180743,-77.00779377078845,90
347,31524,Montello Ave & Holbrook Terr NE,38.90743162338029,-76.98682018818417,89
348,31525,Trinidad Rec Center,38.9062943002595,-76.98321401758123,42
349,31526,Rhode Island & Montana Ave NE,38.92429152773046,-76.98592875066119,25
350,31527,North Capitol & R St NE,38.91264866394751,-77.00882774746029,176
351,31528,John McCormack Rd NE,38.938868455525366,-76.99722251685107,43
352,31529,Edgewood Rec Center,38.92409797176455,-77.00210165838601,75
353,31530,Capitol Ave & Kendall St NE,38.91103132705767,-76.98581626358704,33
354,31531,MBT & Bryant St NE,38.92237779640168,-76.99602786750248,256
355,31532,4th & Florida Ave NE,38.90730142395596,-77.00072468289517,499
356,31533,Tanner Park,38.91123420695988,-77.00224811958005,208
357,31534,7th & Monroe St NE,38.93222276617106,-76.99614188704855,61
358,31535,10th & Rhode Island Ave NE,38.92251633333333,-76.99274116666666,1
359,31535,10th St & Rhode Island Ave NE,38.92248246738978,-76.9927129819693,22
360,31536,5th & Morse St NE,38.90728191130301,-76.99916753871773,120
361,31537,Fort Lincoln Dr & 33rd Pl NE,38.921656804282115,-76.95569222283618,7
362,31538,South Dakota Ave & Bladensburg Rd NE,38.92517362930069,-76.96487326067313,7
