,start_station_id,start_station_name,lat,lon,bike_counts
70,31061,Kenmore St & 24th St S,38.84845733372719,-77.08491095145966,40
71,31061,S Kenmore St & 24th St S,38.84846275044087,-77.08491325615344,54
72,31062,Roosevelt Island,38.89655326213404,-77.06714112430707,677
73,31063,S George Mason & Four Mile Run Dr,38.85225342010663,-77.10502816092465,33
74,31063,S George Mason Dr & S Four Mile Run Dr,38.85225301170998,-77.10503014150287,42
75,31064,Gravelly Point,38.8650283339087,-77.03951561143478,971
76,31065,N Pershing Dr & N Wayne St,38.880711510309,-77.08602689928762,119
77,31065,Pershing Dr & Wayne St,38.88071027168002,-77.08600153849282,89
78,31066,Columbia Pike & S Orme St,38.86727038163425,-77.07231692317482,103
79,31067,Columbia Pike & S Walter Reed Dr,38.862476463248896,-77.08659054188418,103
80,31068,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.85635756318867,-77.11156914026644,196
81,31069,N Pershing Dr & N George Mason Dr,38.87180958138063,-77.10792803033608,60
82,31069,Pershing Dr & N George Mason Dr,38.87181231350724,-77.107920075158,74
83,31070,Arlington Blvd & Fillmore St,38.87375031076105,-77.08924148254643,125
84,31071,Eads St & 12th St S,38.86295343434954,-77.05446393375149,567
85,31072,31st St & S Woodrow St,38.83784963912607,-77.09348141881613,35
86,31073,Washington Blvd & Walter Reed Dr ,38.873231678679154,-77.08210562775106,110
87,31074,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,38.869424536529245,-77.09560166545032,163
88,31075,Rolfe St & 9th St S,38.866473967562044,-77.07613030862129,121
89,31076,S Randolph St & Campbell Ave,38.84063395813522,-77.08868571547757,82
90,31077,Iwo Jima Memorial / Meade & 14th St N,38.88991741020015,-77.07130152211768,615
91,31078,Arlington Blvd & S George Mason Dr,38.86944237486129,-77.1044987141084,100
92,31079,Langston Blvd & N Cleveland St,38.89494278701509,-77.09170055357517,149
93,31080,Langston Blvd & N Scott St,38.89761788705505,-77.08085251409771,217
94,31081,Duke St & John Carlyle St,38.80438354250696,-77.06086788514598,123
95,31082,Eisenhower Ave & Mill Race Ln,38.801093689903375,-77.06894475209823,128
96,31083,Potomac Greens Dr & Slaters Ln,38.82175000290348,-77.04749236166087,147
97,31084,Ballenger Ave & Dulaney St,38.80267485857171,-77.06356660524365,106
98,31085,Mount Vernon Ave & E Nelson Ave,38.820063358679,-77.05761959745439,156
99,31086,Mount Vernon Ave & E Del Ray Ave,38.825953837374946,-77.05854608302063,158
100,31087,Monroe Ave & Leslie Ave,38.820934366742,-77.05309086331565,148
101,31088,Mount Vernon Ave & Kennedy St,38.833070393415746,-77.05982320109952,105
102,31089,Court House Metro / 15th St & N Uhle St,38.89060511969774,-77.08480535490824,517
103,31090,Long Bridge Park / Long Bridge Dr & 6th St S,38.865552234324724,-77.05002643870493,76
104,31091,Joyce St & 16th St S,38.8592558650032,-77.06327518530225,253
105,31092,Langston Blvd & N Monroe St,38.896453818411246,-77.10455804302876,88
106,31093,21st St & N Pierce St,38.898982916958246,-77.07832198138095,176
107,31094,Langston Blvd & N Kirkwood Rd,38.895371090362914,-77.0971592318522,44
108,31094,Langston Blvd & N Kirkwood St,38.89537037850708,-77.09715451954501,55
109,31095,Army Navy Dr & S Nash St,38.862189812868074,-77.06814142956345,45
110,31096,Walter Reed Dr & 8th St S,38.86615082245911,-77.08782376269555,115
111,31097,Saint Asaph St & Madison St,38.81270986704839,-77.0441071742076,141
112,31098,King St Metro North / Cameron St,38.807030134960236,-77.05981101774117,282
113,31099,Madison St & N Henry St,38.81348648509076,-77.04946678702744,74
114,31100,19th St & Pennsylvania Ave NW,38.900283540404075,-77.04290507734052,599
115,31101,14th & V St NW,38.91776903231624,-77.0320701966893,2847
116,31102,11th & Kenyon St NW,38.929465953503474,-77.02782203351545,1557
117,31103,15th & Harvard St NW,38.92612308464355,-77.0354281210521,100
118,31104,Adams Mill & Columbia Rd NW,38.92288310655784,-77.04252057693346,2020
119,31105,14th & Harvard St NW,38.92678798339748,-77.03220329694302,525
120,31106,Calvert & Biltmore St NW,38.92320022419444,-77.0476424128306,668
121,31107,Lamont & Mt Pleasant NW,38.93191167426256,-77.03879065682527,1342
122,31108,4th & M St SW,38.87672167806164,-77.01787546598769,2025
123,31109,7th & T St NW,38.91560548494416,-77.0219895825916,704
124,31109,7th St & Florida Ave NW,38.916137630610365,-77.02201100614626,697
125,31110,20th St & Florida Ave NW,38.91540204103294,-77.04459969283063,1484
126,31111,10th & U St NW,38.91719905365883,-77.0259019866113,801
127,31112,Harvard St & Adams Mill Rd NW,38.92787468730141,-77.04334871319975,442
128,31113,Columbia Rd & Belmont St NW,38.92066351247553,-77.04367357533043,1141
129,31114,18th St & Wyoming Ave NW,38.918803388678654,-77.0415706628217,2084
130,31115,Columbia Rd & Georgia Ave NW,38.92811491363242,-77.02378717254618,1034
131,31116,California St & Florida Ave NW,38.917760537268165,-77.0406269372533,1916
132,31117,15th & Euclid St NW,38.92335216907895,-77.03518300046457,1104
133,31118,3rd & Elm St NW,38.917623186486,-77.01596858515829,1148
134,31119,14th & Belmont St NW,38.92107002001405,-77.0318627006725,1582
135,31120,10th & Florida Ave NW,38.9203863682699,-77.02566937909216,772
136,31120,10th St & Florida Ave NW,38.92038268172815,-77.02567218830741,796
137,31121,Calvert St & Woodley Pl NW,38.92358102483494,-77.05005111960872,973
138,31122,16th & Irving St NW,38.92888357586447,-77.03624684113969,897
139,31123,14th & Girard St NW,38.92528946223552,-77.03236782144951,716
140,31124,14th & Irving St NW,38.928586949154734,-77.03223087379662,2033
141,31125,15th & W St NW,38.919017601678384,-77.03445235132045,2210
142,31126,11th & Girard St NW,38.92562992664006,-77.02710788291844,1214
143,31127,22nd & H St NW,38.89893793675384,-77.04884436033791,870
144,31128,23rd & M St NW,38.90530591911927,-77.05026305597589,1802
145,31129,15th St & Pennsylvania Ave NW,38.89645768570646,-77.03337699649612,1550
146,31130,7th & S St NW,38.91417636526939,-77.02165004442925,1164
147,31131,14th & Otis Pl NW,38.9343809110486,-77.03269162306086,1068
148,31132,13th & U St NW,38.91691189354181,-77.02963256872208,1492
149,31133,20th & Columbia Rd NW,38.918053708270804,-77.04546797388498,983
150,31134,8th & V St NW,38.91772910652958,-77.02268769258168,1159
151,31135,16th & Harvard St NW,38.926107761688904,-77.0366562404359,1059
152,31136,11th & Clifton St NW,38.92228966564616,-77.02709086881484,421
153,31137,Park Pl & Rock Creek Church Rd NW,38.93715471549568,-77.01911349738334,294
154,31138,4th & College St NW,38.92122316096033,-77.01814037532085,87
155,31200,Massachusetts Ave & Dupont Circle NW,38.910105628751204,-77.0443920755349,2709
156,31201,15th & P St NW,38.909807027498765,-77.03442513845225,3258
157,31202,14th & R St NW,38.91303885711136,-77.03198703657243,2511
158,31203,14th & Rhode Island Ave NW,38.90859685128193,-77.03230580688707,2000
159,31203,14th St & Rhode Island Ave NW,38.90859543709706,-77.0323074781519,1487
160,31204,20th & E St NW,38.89629394046765,-77.04499108956999,780
161,31205,21st & I St NW,38.90071354627819,-77.04643746615979,1496
162,31206,19th & E Street NW,38.895196274624006,-77.0436121172548,162
163,31207,Georgia Ave & Fairmont St NW,38.92481952941481,-77.0222806432696,352
164,31207,Georgia Ave and Fairmont St NW,38.924908065797226,-77.02220213380488,34
165,31208,M St & New Jersey Ave SE,38.87631191207643,-77.00369806174668,620
166,31209,1st & N St SE,38.874610533862345,-77.0057720351232,999
167,31210,17th St & Rhode Island Ave NW,38.90675929847461,-77.03861364956738,753
168,31211,Kennedy Center,38.897295255251805,-77.0555621559147,540
169,31212,New Hampshire Ave & Ward Pl NW,38.905715413461145,-77.04730627407763,2242
170,31213,17th & K St NW,38.902753378319,-77.03861927009967,1581
171,31214,17th & Corcoran St NW,38.91209747663368,-77.03868802044666,2292
172,31215,Georgetown Harbor / 30th St NW,38.9023310077239,-77.05913394047853,1152
173,31216,14th St & New York Ave NW,38.89962717688268,-77.03168624526019,741
174,31217,USDA / 12th & C St SW,38.88628585138223,-77.0282416925432,594
175,31218,L'Enfant Plaza / 7th & C St SW,38.88626669442099,-77.02224474428652,900
176,31219,10th St & Constitution Ave NW,38.89302304080451,-77.02601011541738,1494
177,31220,US Dept of State / Virginia Ave & 21st St NW,38.894898343687515,-77.04658541236118,652
178,31221,18th & M St NW,38.90505790392803,-77.04176760869797,1226
179,31222,New York Ave & 15th St NW,38.89902594108435,-77.03334928514334,1132
180,31223,Convention Center / 7th & M St NW,38.905730236951406,-77.0222642377265,1391
181,31224,18th & L St NW,38.90373343205552,-77.04245364345314,1063
182,31225,C & O Canal & Wisconsin Ave NW,38.90374408531045,-77.06269112956937,1098
183,31226,34th St & Wisconsin Ave NW,38.91645958989003,-77.06820653872335,599
184,31227,13th St & New York Ave NW,38.90028122941977,-77.02984134027616,854
185,31228,8th & H St NW,38.899696473942036,-77.02307954802757,1816
186,31229,New Hampshire Ave & T St NW,38.91554750473214,-77.03825344361961,3733
187,31230,Metro Center / 12th & G St NW,38.89833182209696,-77.02791620850063,1474
188,31231,14th & D St NW / Ronald Reagan Building,38.894517027452466,-77.0316196783974,901
189,31232,7th & F St NW / National Portrait Gallery,38.89729100451293,-77.0221980677836,1968
190,31233,17th & K St NW / Farragut Square,38.902072070559974,-77.03834013917127,1261
191,31234,20th & O St NW / Dupont South,38.90889438455683,-77.04479845262412,1556
192,31235,19th St & Constitution Ave NW,38.892252889670495,-77.04328380465255,662
193,31236,37th & O St NW / Georgetown University,38.907757790410244,-77.07161815163123,1644
194,31237,25th St & Pennsylvania Ave NW,38.90382767161332,-77.05348242980207,1527
195,31238,14th & G St NW,38.89818590241363,-77.03196343415846,912
196,31239,Rhode Island & Connecticut Ave NW,38.90598923799855,-77.0398257539721,1122
197,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88411526028474,-77.04656392049677,1352
198,31241,Thomas Circle,38.905897490071965,-77.03250343588205,2146
199,31242,18th St & Pennsylvania Ave NW,38.89966959603566,-77.0415495983769,910
200,31243,4th & C St SW,38.88637338243691,-77.01768684452324,1479
201,31244,4th & E St SW,38.884111085289895,-77.01745764041695,939
202,31245,7th & R St NW / Shaw Library,38.912719134866855,-77.02220724870027,1406
203,31246,M St & Pennsylvania Ave NW,38.905126613949214,-77.05688358002318,1959
204,31247,Jefferson Dr & 14th St SW,38.888553771981954,-77.03242696836735,3351
205,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.88877508802624,-77.0286936845019,2996
206,31249,Jefferson Memorial,38.879819101042365,-77.03741498635316,2125
207,31250,20th & L St NW,38.90356749081702,-77.04481214421949,984
208,31251,12th & L St NW,38.90381222070588,-77.02840452752409,1322
209,31252,21st St & Pennsylvania Ave NW,38.901535075680115,-77.04658106651114,675
210,31253,19th & I St NW,38.901607930271595,-77.0434104880804,634
211,31253,19th & K St NW,38.90219164175375,-77.04339249790173,478
212,31254,15th & K St NW,38.902003884802475,-77.0335410299986,813
213,31255,24th & N St NW,38.906599495221265,-77.05149256447949,829
214,31256,10th & E St NW,38.89591692448211,-77.02604470918963,1206
215,31257,22nd & I St NW / Foggy Bottom,38.900893579820924,-77.04889423903522,1619
216,31258,Lincoln Memorial,38.888255922461106,-77.04943630321249,3853
217,31259,20th St & Virginia Ave NW,38.89472522113105,-77.04512819479214,264
218,31260,23rd & E St NW ,38.89610422720931,-77.04986294025831,741
219,31261,21st St & Constitution Ave NW,38.892458142489595,-77.04656755558457,282
220,31261,Virginia Ave & C St NW,38.893885046779445,-77.04439028026157,60
221,31262,11th & F St NW,38.897830638820516,-77.02700980408795,697
222,31263,10th & K St NW,38.902413886432136,-77.02622429179263,1412
223,31264,6th St & Indiana Ave NW,38.89457869399647,-77.01994494818834,1072
224,31265,5th St & Massachusetts Ave NW,38.90092907020158,-77.01867903403381,1643
225,31266,11th & M St NW,38.90558170522337,-77.02731382182375,2186
226,31267,17th St & Massachusetts Ave NW,38.90814418272103,-77.03837010161512,1664
227,31268,12th & U St NW,38.91678418803212,-77.02813458589063,788
228,31269,3rd St & Pennsylvania Ave SE,38.887373386763315,-77.00195858689067,1378
229,31270,8th & D St NW,38.89484553200319,-77.02323698983515,917
230,31271,Constitution Ave & 2nd St NW/DOL,38.892274644377956,-77.01391455181259,1634
231,31272,Washington & Independence Ave SW/HHS,38.886982220834604,-77.0137685317054,1472
232,31273,Hains Point/Buckeye & Ohio Dr SW,38.878434987009506,-77.03023255817153,656
233,31274,10th & G St NW,38.89825444834565,-77.0262326752834,884
234,31275,New Hampshire Ave & 24th St NW,38.901749834105416,-77.05108413760394,1506
235,31276,15th & L St NW,38.90366730758912,-77.03491759023763,901
236,31277,17th & G St NW,38.898300072662344,-77.03970377823784,1435
237,31278,18th & R St NW,38.9126459688027,-77.04183981534038,1563
238,31279,19th & G St NW,38.89840364721747,-77.04319480795529,690
239,31280,11th & S St NW,38.91371287673608,-77.0270435786323,1248
240,31281,8th & O St NW,38.908637763190185,-77.02277659070319,2325
241,31282,16th & R St NW,38.91265364219997,-77.03627697575355,1157
242,31283,14th & L St NW,38.9036649909844,-77.03173643486461,1291
243,31284,18th & C St NW,38.89351258960299,-77.04154140411998,376
244,31285,22nd & P ST NW,38.90939004668116,-77.04872726112458,1464
245,31286,11th & O St NW,38.90836077127084,-77.02709953661478,1438
246,31287,10th St & L'Enfant Plaza SW,38.88432759455758,-77.02600169704279,878
247,31288,4th St & Madison Dr NW,38.89049561826138,-77.0172471522032,2856
248,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,38.89053851986524,-77.04938286954994,2748
249,31290,17th St & Independence Ave SW,38.88809813933029,-77.03832625904828,1948
250,31291,Vermont Ave & I St NW,38.90114117051413,-77.0344522293307,1300
251,31292,22nd St & Constitution Ave NW,38.892440329597044,-77.04894536695235,582
252,31293,Thomas Jefferson St NW & Water/K St NW,38.90282054270824,-77.06015228203756,772
253,31294,7th & E St SW,38.8834514388792,-77.02173806522666,565
254,31295,Potomac & M St NW,38.90549581590301,-77.06522443580972,1332
255,31296,Columbia & Ontario Rd NW,38.92408763204242,-77.04076125023225,1766
256,31297,Virginia Ave & 25th St NW,38.89863560879798,-77.05323282183681,831
257,31298,15th & M St NW,38.90541598884553,-77.0346483367794,1339
258,31299,Connecticut Ave & R St NW,38.91264272129607,-77.04563762902875,1405
259,31300,Van Ness Metro / UDC,38.94455103604257,-77.06389392410202,400
260,31301,Ward Circle / American University,38.93874168913168,-77.0871797006177,232
261,31302,Wisconsin Ave & Newark St NW,38.934904203300626,-77.07275341977473,515
262,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,38.94759759974071,-77.07936934438456,406
263,31304,36th & Calvert St NW / Glover Park,38.922583068522705,-77.07032701152035,276
264,31305,Connecticut Ave & Macomb St NW / Cleveland Park,38.93364017468364,-77.05754696230558,506
265,31305,Connecticut Ave & Newark St NW / Cleveland Park,38.9342749544818,-77.0579776302519,98
266,31306,39th & Calvert St NW / Stoddert,38.92264132913863,-77.07724087584533,394
267,31307,3000 Connecticut Ave NW / National Zoo,38.93030217577483,-77.05560612760033,499
268,31308,39th & Veazey St NW,38.94383726707669,-77.0770767590131,238
269,31309,Fessenden St & Wisconsin Ave NW,38.95480985763783,-77.08242566149352,113
270,31310,Connecticut & Nebraska Ave NW,38.9550220341905,-77.06997007789128,247
271,31311,13th & O St NW/ Logan Circle,38.908742257354106,-77.02977487471308,890
272,31312,Wisconsin Ave & O St NW,38.90848833695012,-77.06359600663195,1289
273,31313,Connecticut Ave & Tilden St NW,38.94113872611374,-77.06197660728522,280
274,31314,34th & Water St NW,38.90372815000566,-77.06752936683758,775
275,31315,Connecticut Ave & McKinley St NW,38.964548134303435,-77.07514620379037,128
276,31316,Yuma St & Tenley Circle NW,38.94618492221298,-77.08057275811798,112
277,31317,Wisconsin Ave & Ingomar St NW,38.95827100806167,-77.08463137836794,124
278,31318,Connecticut Ave & Yuma St NW,38.9471500035742,-77.06511160816868,167
279,31319,Wisconsin Ave & Brandywine St NW,38.94981740721232,-77.0802151723855,190
280,31320,American University East Campus,38.93629128634927,-77.08712641004884,266
281,31321,15th St & Constitution Ave NW,38.89224500343707,-77.03323196048247,1738
282,31322,48th Pl & MacArthur Blvd NW,38.917041005956385,-77.09573705187991,140
283,31323,Woodley Park Metro / Calvert St & Connecticut Ave NW,38.92339329790668,-77.05183038184519,1007
284,31324,18th & New Hampshire Ave NW,38.91127144458571,-77.04182730685999,1974
285,31325,Reservoir Rd & 38th St NW,38.912634248878085,-77.07432640098601,678
286,31326,Hardy Rec Center,38.9096944322419,-77.08561567362803,224
287,31327,14th & Q St NW,38.91069303258764,-77.03188570147886,1535
288,31328,21st St & G st NW,38.89830347912967,-77.0469094772401,1334
289,31329,White House,38.89556412375728,-77.03791442099758,34
290,31330,17th & P St NW,38.90985565791984,-77.03855448547279,1889
291,31331,Arizona Ave & MacArthur Blvd NW,38.92729040685716,-77.10366145693497,89
292,31332,11th & V St NW,38.91819233120812,-77.02712020715681,559
293,31332,11th & V st NW,38.91819288559572,-77.02712977401427,639
294,31333,Wisconsin Ave & Rodman St NW,38.939676359829484,-77.07527964752292,244
295,31334,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,38.93585241507925,-77.10685932327068,32
296,31390,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,38.91650336194589,-77.09088470368573,70
297,31400,Georgia & New Hampshire Ave NW,38.936705866624436,-77.02416460590926,832
298,31401,14th St & Spring Rd NW,38.937491796747615,-77.03281552989549,1046
299,31402,14th St Heights / 14th & Crittenden St NW,38.94773923160233,-77.03283436266872,147
300,31403,5th & Kennedy St NW,38.956576774490856,-77.01980925515085,169
301,31404,9th & Upshur St NW,38.94177443467684,-77.0250978244143,571
302,31405,Georgia Ave & Emerson St NW,38.949665288696366,-77.02734323003624,110
303,31406,14th & Upshur St NW,38.94248667501699,-77.03267620359674,260
304,31407,14th St & Colorado Ave NW,38.95642402668438,-77.03295509066034,256
305,31408,Takoma Metro,38.975222070247334,-77.01685955530046,371
306,31411,Georgia & Missouri Ave NW,38.961352824400336,-77.0278518033797,229
307,31412,3rd St & Riggs Rd NE,38.95746189675054,-77.00224611519637,131
308,31413,3rd & Underwood St NW,38.96924784523345,-77.01636923851777,106
309,31414,Georgia Ave & Piney Branch Rd NW,38.96751997797094,-77.0279605646182,138
310,31415,Georgia Ave & Kennedy St NW,38.9566946541047,-77.02793803661514,114
311,31416,14th & Luzon St NW,38.96948750984123,-77.03348869874077,59
312,31416,14th St & Luzon Ave NW,38.969490531519355,-77.0334930562606,104
313,31417,Kansas Ave & Sherman Cr NW,38.94798091849436,-77.0215076072455,470
314,31418,New Hampshire & Gallatin St NW,38.951606639210986,-77.01280639775575,256
315,31419,Georgia Ave & Morton St NW,38.93211840955694,-77.02349064505249,758
316,31420,17th & Upshur St NW,38.94216482183197,-77.038677470004,169
317,31421,Grant Circle,38.94204102860189,-77.01822409094392,385
318,31422,Broad Branch Rd & Northampton St NW,38.965782898994924,-77.06863000442367,68
319,31423,Kansas Ave & Longfellow St NW,38.95801207745642,-77.01373088104665,132
320,31424,9th & Ingraham St NW,38.95373086631173,-77.02561511037604,120
321,31425,Georgia Ave & Dahlia St NW,38.97602471015509,-77.02676111406888,102
322,31426,10th St & Spring Rd NW,38.93623042465131,-77.0271378768884,269
323,31500,4th & W St NE,38.919073299280726,-77.0006452710281,538
324,31501,12th & Newton St NE,38.93369476224916,-76.99103746514434,139
325,31502,John McCormack Dr & Michigan Ave NE,38.934614657409924,-76.99550326140874,181
326,31503,Florida Ave & R St NW,38.91259303459741,-77.01349112424923,1023
327,31504,10th & Monroe St NE,38.93246117044554,-76.9935057271911,347
328,31505,Eckington Pl & Q St NE,38.910969286688704,-77.0049523629619,1749
329,31506,1st & Rhode Island Ave NW,38.91541096292407,-77.01228044618247,1620
330,31507,1st & Washington Hospital Center NW,38.92874782386706,-77.01243171423936,424
331,31508,Gallaudet / 8th St & Florida Ave NE,38.90508858718941,-76.99413593226987,208
332,31509,New Jersey Ave & R St NW,38.9126697894172,-77.01765415849418,975
333,31510,18th St & Rhode Island Ave NE,38.92706172611705,-76.97893874868855,89
334,31511,12th & Irving St NE,38.92865220056032,-76.99094756203277,250
335,31512,Neal St & Trinidad Ave NE,38.90373417636252,-76.98721320303555,307
336,31513,Rhode Island Ave & V St NE,38.91815052307731,-77.00474790197299,208
337,31514,Hamlin & 7th St NE,38.92749663582173,-76.99719522739072,298
338,31515,Fort Totten Metro,38.952367819640635,-77.00270151883247,476
339,31516,Rhode Island Ave Metro,38.92067447731725,-76.99586713129064,348
340,31517,Union Market,38.90791138243437,-76.99706761747906,806
341,31518,New York Ave & Hecht Ave NE,38.915599396449004,-76.98367552181467,729
342,31519,1st & O St NW,38.908645400501705,-77.01236654688495,945
343,31520,24th & R St NE / National Arboretum,38.912630053624426,-76.9719273600192,339
344,31521,18th & Monroe St NE,38.932928228242766,-76.97951065326374,85
345,31522,2nd St & Seaton Pl NE,38.914739791047644,-77.00355718376399,479
346,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,38.91498894470784,-77.00779385154571,403
347,31524,Montello Ave & Holbrook Terr NE,38.907432019899325,-76.98682012021942,384
348,31525,Trinidad Rec Center,38.90629432176425,-76.98321390328472,189
349,31526,Rhode Island & Montana Ave NE,38.924291151115554,-76.98593066377514,109
350,31527,North Capitol & R St NE,38.912644222313496,-77.00882614076836,763
351,31528,John McCormack Rd NE,38.938868982652956,-76.99722278952572,188
352,31529,Edgewood Rec Center,38.92409865076964,-77.00210173298449,326
353,31530,Capitol Ave & Kendall St NE,38.91103197716486,-76.98581571722688,145
354,31531,MBT & Bryant St NE,38.922377736065705,-76.99602752864322,1107
355,31532,4th & Florida Ave NE,38.90730149196111,-77.00072448809269,2225
356,31533,Tanner Park,38.91123403750152,-77.00224826856545,914
357,31534,7th & Monroe St NE,38.93222350583307,-76.99614198474046,257
358,31535,10th & Rhode Island Ave NE,38.92251633333333,-76.99274116666666,1
359,31535,10th St & Rhode Island Ave NE,38.922482671532826,-76.9927138086489,91
360,31536,5th & Morse St NE,38.907282066161024,-76.99916737843373,491
361,31537,Fort Lincoln Dr & 33rd Pl NE,38.92165767335228,-76.95569606157164,30
